Rank|Song|Total Points|Number Ones|Total Listeners
517|The Weeknd - False Alarm|21.0|0|2
528|Taylor Swift - Better Than Revenge|20.5|0|4
528|Travis Scott - STOP TRYING TO BE GOD (feat. James Blake,|20.5|0|4
530|Billie Eilish - COPYCAT|20.5|0|3
530|Carly Rae Jepsen - Store|20.5|0|3
530|The Weeknd - Starboy|20.5|0|3
533|Britney Spears - Overprotected|20.5|0|2
533|Charlie Puth - BOY|20.5|0|2
533|Kero Kero Bonito - Sick Beat|20.5|0|2
533|Kids See Ghosts - Reborn|20.5|0|2
533|Lana Del Rey - Cola|20.5|0|2
533|Lykke Li - Deep End|20.5|0|2
533|NCT DREAM - 1, 2, 3|20.5|0|2
540|Lorde - Supercut|20.0|0|6
541|Camila Cabello - In The Dark|20.0|0|5
542|Charli XCX - ILY2|20.0|0|4
542|Odesza - Loyal|20.0|0|4
544|Charli XCX - I Got It (feat. Brooke Candy, CupcakKe & Pabllo Vittar)|20.0|0|3
544|Nicki Minaj - Bed (feat. Ariana Grande)|20.0|0|3
544|Ralph - Dark Clouds|20.0|0|3
544|SZA - The Weekend|20.0|0|3
548|Metric - Underline The Black|20.0|1|2
548|PRISTIN V - Get It|20.0|1|2
548|The Band Perry - MARFA PRADA|20.0|1|2
551|Ariana Grande - You'll Never Know|20.0|0|2
551|FROMIS_9 - 22Century Girl|20.0|0|2
551|Lady Gaga - Dance in The Dark|20.0|0|2
551|Ozuna - Vaina Loca|20.0|0|2
551|That Kid - Dial Tone (feat. Ayesha Erotica & Slayyyter)|20.0|0|2
556|Ariana Grande - Better Off|19.5|0|7
557|Alessia Cara - Growing Pains|19.5|0|4
557|Janelle Monáe - I Like That|19.5|0|4
557|Kate Bush - Running Up That Hill (A Deal With God)|19.5|0|4
557|Khalid & Normani - Love Lies|19.5|0|4
557|Metric - No Lights on The Horizon|19.5|0|4
562|Mac Miller - My Favorite Part|19.5|0|3
562|Mariah Carey - Touch My Body|19.5|0|3
562|St. Vincent - Masseduction|19.5|0|3
565|Foxes - Better Love|19.5|0|2
565|Tyga - Taste (feat. Offset)|19.5|0|2
567|Lorde - Sober|19.0|0|7
568|Kendrick Lamar & SZA - All The Stars|19.0|0|6
569|Ariana Grande - Dangerous Woman|19.0|0|4
569|Blood Orange - Saint|19.0|0|4
569|Tove Lo - Talking Body|19.0|0|4
569|Years & Years - Karma|19.0|0|4
573|Idles - Never Fight A Man With A Perm|19.0|0|3
573|Lady Gaga - Paparazzi|19.0|0|3
573|Loud Luxury - Body|19.0|0|3
573|Martin Garrix - Ocean (feat. Khalid)|19.0|0|3
573|Sophie - Is It Cold In The Water?|19.0|0|3
578|Azealia Banks - Treasure Island|19.0|0|2
578|Lauv - Superhero|19.0|0|2
578|M-22 - First Time|19.0|0|2
578|Meghan Trainor - No Excuses|19.0|0|2
578|Taylor Swift - The Story Of Us|19.0|0|2
583|Frank Ocean - Solo|18.5|0|4
583|Taylor Swift - State Of Grace|18.5|0|4
585|Billie Eilish - you should see me in a crown|18.5|0|3
586|(G)I-DLE - HANN (Alone)|18.5|0|2
586|5 Seconds Of Summer - Babylon|18.5|0|2
586|Adele - Hello|18.5|0|2
586|Blood Orange - Charcoal Baby|18.5|0|2
586|Carrie Underwood - Love Wins|18.5|0|2
586|CHVRCHES - Leave a Trace|18.5|0|2
586|Milo - pure scientific intelligence (quantum)|18.5|0|2
586|The Knocks - 2008|18.5|0|2
586|Twenty One Pilots - Holding on To You|18.5|0|2
595|Ariana Grande - One Last Time|18.0|0|4
595|Lorde - Sober II (Melodrama)|18.0|0|4
597|Amy Shark - Sink In|18.0|0|3
597|Beach House - Drunk in LA|18.0|0|3
597|Foster The People - Sit Next To Me|18.0|0|3
597|loote - Back Together|18.0|0|3
597|Paramore - Proof|18.0|0|3
602|LIL PEEP - Star Shopping|18.0|1|2
603|CXLOE - Show You|18.0|0|2
603|Frank Ocean - Swim Good|18.0|0|2
603|Now, Now - MJ|18.0|0|2
603|Panic! at The Disco - King Of The Clouds|18.0|0|2
607|Lorde - Homemade Dynamite|17.5|0|6
608|Beyoncé - Love on Top|17.5|0|4
608|Nelly Furtado - Say It Right - Main|17.5|0|4
608|Taylor Swift - 22|17.5|0|4
608|Taylor Swift - Gorgeous|17.5|0|4
612|Sean Paul - Mad Love|17.5|1|3
613|Beach House - Black Car|17.5|0|3
613|ben platt - Waving Through A Window|17.5|0|3
613|Britney Spears - Lucky|17.5|0|3
613|Ciara - Dose|17.5|0|3
613|Kacey Musgraves - Lonely Weekend|17.5|0|3
613|LOOΠΔ - Egoist (Olivia Hye) (feat. Jinsoul)|17.5|0|3
619|Beartooth - Afterall|17.5|0|2
619|Bleachers - Don't Take The Money|17.5|0|2
619|Jeff Rosenstock - Hellllhoooole|17.5|0|2
619|Kids See Ghosts - Cudi Montage|17.5|0|2
619|MK - Back & Forth|17.5|0|2
619|NEIKED - Sexual|17.5|0|2
619|St. Vincent - Hang on Me|17.5|0|2
619|Teyana Taylor - WTP|17.5|0|2
619|TWICE - TT|17.5|0|2
628|Lorde - Royals|17.0|0|5
628|Young Thug - Sin (feat. Jaden Smith)|17.0|0|5
630|Benjamin Ingrosso - So Good so Fine When You're Messing with My Mind|17.0|0|4
630|Demi Lovato - Cool for The Summer|17.0|0|4
630|Lady Gaga - Judas|17.0|0|4
633|Allie X - Focus|17.0|0|3
633|Allie X - Not So Bad In LA|17.0|0|3
633|bazzi - Mine|17.0|0|3
633|BLACKPINK - AS IF IT'S YOUR LAST|17.0|0|3
633|Gallant - TOOGOODTOBETRUE (feat. Sufjan Stevens & Rebecca Sugar)|17.0|0|3
633|Lil' Wayne - How To Love|17.0|0|3
633|Shawn Mendes - Lost In Japan|17.0|0|3
633|Tove Styrke - Mistakes|17.0|0|3
633|Twenty One Pilots - Stressed Out|17.0|0|3
642|Fleetwood Mac - Go Your Own Way - 2004 Remastered Edition|17.0|1|2
643|CHVRCHES - Graves|17.0|0|2
643|Declan Mckenna - Brazil|17.0|0|2
643|Pharrell Williams & Camila Cabello - Sangria Wine|17.0|0|2
643|Poppy - Time Is Up (feat. Diplo)|17.0|0|2
643|Ralph - Cold To The Touch|17.0|0|2
643|Uffie - Sideways|17.0|0|2
649|Taylor Swift - Clean|16.5|0|5
650|MØ - Way Down|16.5|0|4
651|Fifth Harmony - He Like That|16.5|0|3
651|Fleetwood Mac - Dreams - 2004 Remastered Edition|16.5|0|3
651|GASHI - Creep On Me|16.5|0|3
651|HAIM - If I Could Change Your Mind|16.5|0|3
651|Halsey - Ghost|16.5|0|3
651|The 1975 - Give Yourself A Try|16.5|0|3
657|Jamelia - Superstar|16.5|1|2
658|Azealia Banks - Anna Wintour|16.5|0|2
658|Emma Stone - Someone In The Crowd - From "La La Land" Soundtrack|16.5|0|2
658|Justin Hurwitz - Mia & Sebastian's Theme - From "La La Land" Soundtrack|16.5|0|2
658|Kesha - Dirty Love|16.5|0|2
658|Sabrina Carpenter - Almost Love|16.5|0|2
658|Snail Mail - Heat Wave|16.5|0|2
658|Taylor Swift - Sad Beautiful Tragic|16.5|0|2
658|The Aces - Last One|16.5|0|2
658|TLC - Waterfalls|16.5|0|2
667|Kanye West - New Slaves|16.0|0|5
668|Amy Winehouse - Tears Dry on Their Own|16.0|0|4
668|St. Vincent - New York|16.0|0|4
670|Charlie Puth - Slow It Down|16.0|0|3
670|Christine and The Queens - The stranger|16.0|0|3
670|FKA twigs - Two Weeks|16.0|0|3
670|Kanye West - Father Stretch My Hands Pt. 1|16.0|0|3
670|Kero Kero Bonito - Break|16.0|0|3
670|Sheppard - Geronimo|16.0|0|3
670|Travi$ Scott - Butterfly Effect|16.0|0|3
670|Years & Years - Sanctify|16.0|0|3
678|Cat Power - Woman Version|16.0|1|2
678|Childish Gambino - Feels Like Summer|16.0|1|2
678|Dennis Lloyd - Nevermind|16.0|1|2
678|Dua Lipa - New Rules|16.0|1|2
678|FKA twigs - Mothercreep|16.0|1|2
678|Florence + The Machine - Rabbit Heart (Raise It Up)|16.0|1|2
678|Frank Ocean - Chanel|16.0|1|2
678|FROMIS_9 - To Heart|16.0|1|2
678|Joey Purp - Elastic|16.0|1|2
678|Kilo Kish - Like Honey|16.0|1|2
678|LOOΠΔ - Love Cherry Motion|16.0|1|2
678|Mitski - Townie|16.0|1|2
678|Rozalla - XOXO|16.0|1|2
678|Taylor Swift - New Romantics|16.0|1|2
678|The Aces - Lovin' Is Bible|16.0|1|2
678|The Antlers - Two|16.0|1|2
678|The Beatles - Hello, Goodbye - Remastered 2009|16.0|1|2
678|The Pom-Poms - Watch Me|16.0|1|2
678|Toby Fox - Death by Glamour|16.0|1|2
678|Tommy Genesis - Daddy|16.0|1|2
678|Travi$ Scott - goosebumps|16.0|1|2
678|TV on The Radio - Wolf Like Me|16.0|1|2
700|6LACK - Switch|16.0|0|2
700|Florence + The Machine - Patricia|16.0|0|2
700|fun. - Carry On|16.0|0|2
700|Guerilla Toss - Jesus Rabbit|16.0|0|2
700|Lana Del Rey - National Anthem|16.0|0|2
700|Nao - Drive and Disconnect|16.0|0|2
700|PRETTYMUCH - Would You Mind|16.0|0|2
700|The Knocks - Ride Or Die (feat. Foster The People)|16.0|0|2
708|Ariana Grande - raindrops (an angel cried)|15.5|0|4
708|Kanye West - FML|15.5|0|4
708|Travi$ Scott - CAROUSEL|15.5|0|4
711|Madonna - Hung Up|15.5|0|3
711|Mitski - Old Friend|15.5|0|3
711|Taylor Swift - The Last Time|15.5|0|3
711|Two Door Cinema Club - What You Know|15.5|0|3
715|Arcade Fire - Porno|15.5|0|2
715|Demi Lovato - You Don't Do It For Me Anymore|15.5|0|2
715|Earth, Wind & Fire - September|15.5|0|2
715|Frank Ocean - Slide on Me|15.5|0|2
715|Halsey - Hurricane|15.5|0|2
715|Jay-Z & Kanye West - Niggas in Paris|15.5|0|2
715|Jessie Reyez - Dear Yessie|15.5|0|2
715|Kanye West - FACTS (Charlie Heat version)|15.5|0|2
715|Katy Perry - Last Friday Night (T.G.I.F.)|15.5|0|2
715|Kids See Ghosts - Kids See Ghosts|15.5|0|2
715|Lady Gaga - Government Hooker|15.5|0|2
715|Lady Gaga - Marry The Night|15.5|0|2
715|LOOΠΔ / ODD EYE CIRCLE - Girl Front|15.5|0|2
715|Marina & The Diamonds - Primadonna|15.5|0|2
715|Mazzy Star - Fade Into You|15.5|0|2
715|Mitski - Why Didn't You Stop Me?|15.5|0|2
715|Natalie Prass - OH MY|15.5|0|2
715|Paramore - crushcrushcrush|15.5|0|2
715|Rihanna - We Found Love (feat. Calvin Harris)|15.5|0|2
715|Taylor Swift - September - Recorded at The Tracking Room Nashville|15.5|0|2
715|Yumi Zouma - Looking Over Shoulders|15.5|0|2
736|Lana Del Rey - Cherry|15.0|0|4
737|Arctic Monkeys - Four Out Of Five|15.0|0|3
737|Charli XCX - Lucky|15.0|0|3
737|Charli XCX - Roll With Me|15.0|0|3
737|Christine and The Queens - Damn (what must a woman do)|15.0|0|3
737|Lana Del Rey - Love|15.0|0|3
737|Post Malone - Psycho (feat. Ty Dolla $ign)|15.0|0|3
737|The Carters - Nice|15.0|0|3
737|Tove Styrke - Say My Name|15.0|0|3
745|Allie X - Sunflower - Synth Reprise|15.0|0|2
745|Ariana Grande - Knew Better / Forever Boy|15.0|0|2
745|Ariana Grande - Sometimes|15.0|0|2
745|Avril Lavigne - My Happy Ending|15.0|0|2
745|Backstreet Boys - Everybody (Backstreet's Back)|15.0|0|2
745|BADBADNOTGOOD - Tried (BADBADNOTGOOD x Little Dragon)|15.0|0|2
745|Bleachers - Keeping a Secret|15.0|0|2
745|Carly Rae Jepsen - Curiosity|15.0|0|2
745|CHVRCHES - Gun|15.0|0|2
745|Dagny - Used To You|15.0|0|2
745|Dua Lipa - No Goodbyes|15.0|0|2
745|FROMIS_9 - Clover|15.0|0|2
745|FROMIS_9 - First Love|15.0|0|2
745|Halsey - Colors|15.0|0|2
745|Jamie xx - The Rest Is Noise|15.0|0|2
745|Kacey Musgraves - Oh, What A World|15.0|0|2
745|Lily Allen - Him|15.0|0|2
745|LOOΠΔ/yyxy - love4eva (feat. Grimes)|15.0|0|2
745|Lykke Li - so sad so sexy|15.0|0|2
745|M.I.A. - Teqkilla|15.0|0|2
745|Mariah Carey - Migrate|15.0|0|2
745|Michelle Delamor - Fire on The Floor|15.0|0|2
745|Muse - The Dark Side|15.0|0|2
745|Sigrid - Schedules|15.0|0|2
745|Sky Ferreira - Everything Is Embarrassing|15.0|0|2
745|SZA - Drew Barrymore|15.0|0|2
745|Talking Heads - Psycho Killer - 2005 Remastered Version|15.0|0|2
745|Taylor Swift - Holy Ground|15.0|0|2
745|The 1975 - Love Me|15.0|0|2
745|The Pom-Poms - MARY POPPINS|15.0|0|2
745|Tinashe - Ooh La La|15.0|0|2
745|Yubin - 숙녀 (淑女) Lady|15.0|0|2
777|"YANDHI" KANYE WEST FT 6sixNine9 & X (Releasing This Saturday) 9 - 29/18|15.0|1|1
777|1.6 - Cherry - Sharp Objects|15.0|1|1
777|36 Crazyfists - Skin And Atmosphere|15.0|1|1
777|5 Seconds Of Summer - Ghost Of You|15.0|1|1
777|5 Seconds Of Summer - If Walls Could Talk|15.0|1|1
777|88GLAM - Bali|15.0|1|1
777|A Pink - Mr. Chu|15.0|1|1
777|A$AP Ferg - Moon River|15.0|1|1
777|Against All Logic - Some Kind Of Game|15.0|1|1
777|Alex Cameron - Country Figs|15.0|1|1
777|Amanda Pascali - Hey Amorino|15.0|1|1
777|Ambar Lucid - A Letter To My Younger Self|15.0|1|1
777|Andrew Belle - Black Clouds|15.0|1|1
777|Anna Meredith - Taken|15.0|1|1
777|Arcade Fire - Half Light I|15.0|1|1
777|Ariana Grande - Break Free|15.0|1|1
777|Ariana Grande - Lovin' It|15.0|1|1
777|Ariel Pink - Baby|15.0|1|1
777|Arthur Russell - Love Is Overtaking Me|15.0|1|1
777|Belle and Sebastian - judy and The dream Of horses|15.0|1|1
777|Betty Who - I Love You Always Forever|15.0|1|1
777|Beyoncé - 6 Inch|15.0|1|1
777|Beyoncé - Flawless remix|15.0|1|1
777|Big Thief - Real Love|15.0|1|1
777|Bizzey - Traag (feat. Jozo & Kraantje Pappie)|15.0|1|1
777|Brent Faiyaz - Insecure|15.0|1|1
777|Bring It On: The Musical - Original Broadway Cast - What I Was Born To Do|15.0|1|1
777|Britney Spears - Lonely|15.0|1|1
777|Brothertiger - This Must Be The Place (Naive Melody)|15.0|1|1
777|Bülow - You & Jennifer|15.0|1|1
777|Caitlyn Smith - Breakfast in The Afternoon|15.0|1|1
777|Calle y Poché - Roast Yourself|15.0|1|1
777|Capone-N-Noreaga - Thug Paradise|15.0|1|1
777|Cash Cash - Finest Hour (feat. Abir) - MOTi Remix|15.0|1|1
777|Ce Ce Peniston - Finally|15.0|1|1
777|Chelsea Jade - Laugh It Off|15.0|1|1
777|Christian Death - Romeo's Distress|15.0|1|1
777|Coldplay - Hymn for The Weekend|15.0|1|1
777|Comethazine - BANDS|15.0|1|1
777|Crusher-P - Calalini|15.0|1|1
777|David Russell - In The Rain|15.0|1|1
777|Declan Mckenna - Isombard|15.0|1|1
777|Dimitri Vegas & Like Mike - Higher Place|15.0|1|1
777|Disasterpeace - Synchrosynct|15.0|1|1
777|Donna Missal - Jupiter|15.0|1|1
777|Donna Summer - Last Dance|15.0|1|1
777|Doomtree - Marathon|15.0|1|1
777|Eagles - I Can't Tell You Why - Remastered|15.0|1|1
777|Einojuhani Rautavaara - 4 Songs from The Opera Rasputin: No. 1. Troikka kiitää (Troika trotting)|15.0|1|1
777|Elettra Lamborghini - Pem Pem|15.0|1|1
777|Elle King - Shame|15.0|1|1
777|Elliott Smith - Satellite|15.0|1|1
777|Elohim - I Want You|15.0|1|1
777|Eminem - Off The Wall|15.0|1|1
777|Fall Out Boy - Dance, Dance|15.0|1|1
777|Fall Out Boy - Young and Menace|15.0|1|1
777|Famous Oberogo - Feel It Still - Operación Triunfo 2018|15.0|1|1
777|Foals - Glaciers|15.0|1|1
777|Foster The People - Loyal Like Sid & Nancy|15.0|1|1
777|Frank Ocean - Bad Religion|15.0|1|1
777|Gabrielle Aplin - Please Don't Say You Love Me|15.0|1|1
777|Gavin Creel - The Flesh Failures / Eyes Look Your Last / Let The Sun Shine In|15.0|1|1
777|Getter - On My Way Out|15.0|1|1
777|Glass Animals - Agnes|15.0|1|1
777|Good Paper Of Rev. Rob Mortimer - Take This Bad Ass Down|15.0|1|1
777|Gordon Lightfoot - I'm Not Supposed To Care|15.0|1|1
777|Grace Petrie - Black Tie|15.0|1|1
777|Grimes - Oblivion|15.0|1|1
777|Hatchie - Sure|15.0|1|1
777|Home - Resonance|15.0|1|1
777|Imogen Heap - Hide And Seek|15.0|1|1
777|jae noel - H.irma|15.0|1|1
777|Jain - Alright|15.0|1|1
777|James Blake - If The Car Beside You Moves Ahead|15.0|1|1
777|James Vincent McMorrow - We Don't Eat|15.0|1|1
777|Jarryd James - Do You Remember|15.0|1|1
777|Jonas Blue - Rise|15.0|1|1
777|Kanye West - Degrees|15.0|1|1
777|Kraantje Pappie - Sigaret|15.0|1|1
777|Kraantje Pappie - Wat De Nacht Ons Brengt|15.0|1|1
777|Krewella, Yellow Claw, Vava - New World (feat. Vava)|15.0|1|1
777|Lady Gaga - Monster|15.0|1|1
777|Lauryn Hill - The Miseducation Of Lauryn Hill|15.0|1|1
777|League Of Legends, The Glitch Mob & Mako - Rise (feat. The Word Alive)|15.0|1|1
777|Lido - Partake|15.0|1|1
777|Lil Baby - Life Goes On|15.0|1|1
777|Lil Duval - Smile (Living My Best Life) (feat. Snoop Dogg & Ball Greezy)|15.0|1|1
777|Lil Skies - Creeping (feat. Rich The Kid)|15.0|1|1
777|Lil Xan - Far|15.0|1|1
777|Lil' Wayne - Dope New Gospel|15.0|1|1
777|Lindsey Buckingham - To Try For The Sun|15.0|1|1
777|Lipgloss Twins - Doodle|15.0|1|1
777|Lissie - bEsT dAyS|15.0|1|1
777|Loco, Hwasa - Don't|15.0|1|1
777|Loren Allred - Never Enough|15.0|1|1
777|Louis The Child - World On Fire|15.0|1|1
777|Lovers Without Borders - The Second Most Beautiful Girl In The World|15.0|1|1
777|Lydmor - 四 Claudia|15.0|1|1
777|Madonna - Material Girl|15.0|1|1
777|Maggie Rogers - Give A Little (Mokita & GOLDHOUSE Remix)|15.0|1|1
777|Majken - Teenage Desires|15.0|1|1
777|Marmozets - Is It Horrible|15.0|1|1
777|Maude Latour - Space|15.0|1|1
777|Metro Station - Love & War|15.0|1|1
777|Miguel - Waves (feat. Kacey Musgraves) (Remix)|15.0|1|1
777|Mika - Lollipop|15.0|1|1
777|Milam Bardo - Bittersweet|15.0|1|1
777|MisterWives - Only Human|15.0|1|1
777|Ms. Lauryn Hill - Ex-Factor|15.0|1|1
777|Natasha Bedingfield - Unwritten|15.0|1|1
777|NAV - Champion (feat. Travis Scott)|15.0|1|1
777|NCT - 일곱 번째 감각 The 7th Sense|15.0|1|1
777|Nicki Minaj - Come See About Me|15.0|1|1
777|Nicki Minaj - Hard White|15.0|1|1
777|Nightmares on Wax - Late Night Tales: Nightmares On Wax (Continuous Mix)|15.0|1|1
777|Nine Inch Nails - Last|15.0|1|1
777|Novo Amor - Birthplace|15.0|1|1
777|NU'EST - Hello|15.0|1|1
777|Oasis - She's Electric|15.0|1|1
777|Orelsan - Tout va bien|15.0|1|1
777|Original Broadway Cast - The Little Mermaid - If Only (Quartet) - Broadway Cast Recording|15.0|1|1
777|Overcoats - Cherry Wine|15.0|1|1
777|Palaye Royale - Death Dance|15.0|1|1
777|Pentagon - Naughty boy|15.0|1|1
777|PJ Harvey - Rid Of Me|15.0|1|1
777|Post Malone - Otherside|15.0|1|1
777|Purity Ring - Begin Again|15.0|1|1
777|R.E.M. - King Of The Road|15.0|1|1
777|Raekwon - The Morning|15.0|1|1
777|Ralph - Living for Yourself|15.0|1|1
777|Raveena - If Only|15.0|1|1
777|Rebecca & Fiona - Teenage Drama|15.0|1|1
777|Rita Ora - I Will Never Let You Down|15.0|1|1
777|RL Grime - Light Me Up (feat. Miguel & Julia Michaels)|15.0|1|1
777|Robyn - Dancing on My Own|15.0|1|1
777|S.H.E - 十七|15.0|1|1
777|Samra - Miracle - Eurovision 2016|15.0|1|1
777|Sea Girls - All I Want To Hear You Say|15.0|1|1
777|Sheck Wes - Chippi Chippi|15.0|1|1
777|Shift K3Y - Entirety|15.0|1|1
777|Shy Martin - The ocean|15.0|1|1
777|Sigala - What You Waiting For|15.0|1|1
777|Skee Mask - Rev8617|15.0|1|1
777|Slander - You Don't Even Know Me|15.0|1|1
777|Slothrust - Peach|15.0|1|1
777|Smino - Netflix & Dusse|15.0|1|1
777|Sophie - Take Me To Dubai|15.0|1|1
777|Space Mission 🚀 Check - up 👨‍🚀 Helmet Try-on 🌠 Hypnosis • ASMR • MARS|15.0|1|1
777|St. Vincent - Champagne Year|15.0|1|1
777|Sultan + Shepard - Louder|15.0|1|1
777|SZA - Back Together (feat. Mark Ronson & Kevin Parker)|15.0|1|1
777|Tennis - Timothy|15.0|1|1
777|Tessa Ia - Ultravioleta|15.0|1|1
777|Tevin Campbell - Can We Talk|15.0|1|1
777|The Beatles - Anna (Go To Him) - Remastered 2009|15.0|1|1
777|The Beatles - Golden Slumbers - Remastered 2009|15.0|1|1
777|The Coral - In The Morning|15.0|1|1
777|The Hollydays - On a déjà|15.0|1|1
777|The Lumineers - Angela|15.0|1|1
777|The Strokes - Automatic Stop|15.0|1|1
777|The Style Council - Long Hot Summer Edit|15.0|1|1
777|The Veronicas - Untouched|15.0|1|1
777|Tommy '86 - Why Did I Say Goodbye (feat. Sally Shapiro)|15.0|1|1
777|Tove Styrke - Number One|15.0|1|1
777|Travi$ Scott - COFFEE BEAN|15.0|1|1
777|Tut Tut Child - Queen Of Your Heart (feat. Augustus Ghost)|15.0|1|1
777|TWICE - Like Ooh-Ahh|15.0|1|1
777|Vincent de Moor - Fly Away - Extended Radio Version|15.0|1|1
777|Wall Of Voodoo - Mexican Radio|15.0|1|1
777|why don't we - Talk|15.0|1|1
777|Wilco - How To Fight Loneliness|15.0|1|1
777|Wintersun - The Way Of The Fire|15.0|1|1
777|Years & Years - Rendezvous|15.0|1|1
777|Yo La Tengo - Big Day Coming|15.0|1|1
777|Young Thug & Metro Boomin - The Blanguage|15.0|1|1
777|マリオ　フリークス　オーケストラ - Fight (In The Presence Of The Enemy ~ Enemy Transformation BGM)|15.0|1|1
777|소녀시대 - Lion Heart|15.0|1|1
954|Lil' Wayne - Mess|14.5|0|6
955|Fleetwood Mac - The Chain - 2004 Remastered Edition|14.5|0|3
955|Julien Baker - Me & My Dog|14.5|0|3
955|Kesha - Here Comes The Change (From The Motion Picture 'On The Basis Of Sex')|14.5|0|3
955|Lana Del Rey - In My Feelings|14.5|0|3
955|Michael Jackson - Billie Jean|14.5|0|3
955|Travis Scott - R.I.P. SCREW (feat. Swae Lee)|14.5|0|3
955|Years & Years - Hypnotised|14.5|0|3
962|88Rising - History|14.5|0|2
962|Björk - Hyperballad|14.5|0|2
962|Carly Rae Jepsen - Fever|14.5|0|2
962|Carly Rae Jepsen - Roses|14.5|0|2
962|Fleet Foxes - Isles|14.5|0|2
962|Kanye West - Low Lights|14.5|0|2
962|Kero Kero Bonito - Big City|14.5|0|2
962|Kero Kero Bonito - Cinema|14.5|0|2
962|Kero Kero Bonito - Fish Bowl|14.5|0|2
962|Roosevelt - Take Me Back|14.5|0|2
962|Sufjan Stevens - I Want To Be Well|14.5|0|2
962|The Midnight - Wave|14.5|0|2
962|The Neighbourhood - Beautiful Oblivion (feat. IDK)|14.5|0|2
962|Tove Lo - Crave|14.5|0|2
962|Travi$ Scott - Watch (feat. Lil Uzi Vert & Kanye West)|14.5|0|2
962|Trippie Redd - Shake It Up|14.5|0|2
978|5 Seconds Of Summer - Outer Space / Carry On|14.5|0|1
978|Alaclair Ensemble - De partout|14.5|0|1
978|Alaclair Ensemble - Paroisse|14.5|0|1
978|Arcade Fire - Peter Pan|14.5|0|1
978|Beyoncé Ladies (Put a Ring on It)|14.5|0|1
978|Blair St. Clair - Now or Never|14.5|0|1
978|Chromeo - Bedroom Calling pt. 2 (feat. The-Dream)|14.5|0|1
978|Chromeo - Must've Been (feat. DRAM)|14.5|0|1
978|Cigarettes After Sex - John Wayne|14.5|0|1
978|Clark - Harpsichord E.C.S.T.|14.5|0|1
978|Clark - Piano E.C.S.T.|14.5|0|1
978|Daniel Caesar - Get You|14.5|0|1
978|Dolly Parton - Coat Of Many Colors|14.5|0|1
978|Drake - Hold On, We're Going Home|14.5|0|1
978|Dreamcatcher - Full Moon|14.5|0|1
978|Flash Flood Darlings - Wolflove|14.5|0|1
978|Gloria Jones - Tainted Love|14.5|0|1
978|Hermit and The Recluse - Sirens|14.5|0|1
978|Interpol - Stella Was a Diver and She Was Always Down|14.5|0|1
978|Interpol - The New|14.5|0|1
978|Janis Joplin - Me and Bobby McGee|14.5|0|1
978|jelani aryeh - Daunt|14.5|0|1
978|Jordan Peterson - How To Stop Rotting Away At Home|14.5|0|1
978|Kap G - Marvelous Day (feat. Lil Uzi Vert & Gunna)|14.5|0|1
978|Karmin - Brokenhearted|14.5|0|1
978|Kid Cudi - Make Her Say|14.5|0|1
978|Kim Wilde - The Second Time|14.5|0|1
978|Kim Wilde - You Came|14.5|0|1
978|Laurel Halo - Raw Silk Uncut Wood|14.5|0|1
978|Leonard Cohen - Chelsea Hotel #2|14.5|0|1
978|Leonard Cohen - Famous Blue Raincoat|14.5|0|1
978|Leonard Cohen - I Can't Forget|14.5|0|1
978|Leonard Cohen - Tower Of Song|14.5|0|1
978|Macklemore - Glorious (feat. Skylar Grey)|14.5|0|1
978|Madonna - Sorry|14.5|0|1
978|Mario Winans - I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remastered|14.5|0|1
978|Melina Johnsen - Bitch, hør her!|14.5|0|1
978|Mozart's Sister - Don't Leave It To Me|14.5|0|1
978|My Bloody Valentine - Loomer|14.5|0|1
978|My Bloody Valentine - Only Shallow|14.5|0|1
978|Natalie Prass - Never Too Late|14.5|0|1
978|Pistol Annies - Best Years Of My Life|14.5|0|1
978|Prince - Last December - Reprise|14.5|0|1
978|Prince - Resolution|14.5|0|1
978|Rex Orange County - NOTHING|14.5|0|1
978|Rihanna - Birthday Cake|14.5|0|1
978|Rihanna - Umbrella|14.5|0|1
978|SERPENTWITHFEET - bless ur heart|14.5|0|1
978|Shawn Mendes - In My Blood|14.5|0|1
978|TLC - No Scrubs|14.5|0|1
978|TWICE - L.O.V.E|14.5|0|1
978|Voxtrot - Raised by Wolves|14.5|0|1
978|Voxtrot - The Start Of Something|14.5|0|1
1031|Lorde - 400 Lux|14.0|0|5
1032|Charli XCX - Lipgloss (feat. Cupcakke)|14.0|0|4
1032|Clean Bandit - Symphony (feat. Zara Larsson)|14.0|0|4
1032|Kanye West - Power|14.0|0|4
1032|Paramore - Rose-Colored Boy|14.0|0|4
1036|Against The Current - Friendly Reminder|14.0|0|3
1036|Carly Rae Jepsen - Warm Blood|14.0|0|3
1036|DVBBS - Listen Closely (feat. SAFE)|14.0|0|3
1036|Eminem - Fall|14.0|0|3
1036|Estelle - American Boy|14.0|0|3
1036|Offset - Ric Flair Drip (& Metro Boomin)|14.0|0|3
1036|Travi$ Scott - 5% TINT|14.0|0|3
1043|BROCKHAMPTON - Sweet|14.0|0|2
